Goals/90,Assists/90,(Goals+Assists)/90,Non-Penalty Goals/90,(Non-Penalty Goals + Assists)/90,Expected Goals/90,Expected Assists/90,(Expected Goals + Expected Assists)/90,Non-Penalty Expected Goals/90,(Non-Penalty Expected Goals + Expected Assists)/90,Progressive Carries,Progressive Passes,Progressive Passes Received,Player,Club,League,Group,Cluster
-0.11246597336431456,-0.9896634575368096,-0.5143786802791395,-0.04959121551665492,-0.49951487504502295,1.4566746337085703,-0.8520671897374623,0.7481086326540579,1.3637969414509494,0.6085194829674968,-0.46884708087856,-1.3294508298161238,-0.1422727595512194,Cameron Archer,Southampton,Premier League,Attacker,3
0.0022772861391709906,0.3990567316388744,0.2181076023420092,0.07803062226455734,0.28995535217232116,0.663254989365994,-0.12070527433818239,0.40047605242853135,0.31591718945668656,0.12152302511425948,-0.36773608646402073,-1.1876389792159043,0.045201502840406464,Adam Armstrong,Southampton,Premier League,Attacker,3
0.17439217539439916,-0.09691476449529858,0.08884531717357132,0.26946337893637556,0.15063707678102523,0.5971366856707795,-0.4863862320378224,0.2514906609033056,0.7650085117399421,0.33796589527125365,-0.2666250920494815,-1.2078978150159356,0.0019382115192620346,Takuma Asano,Mallorca,La Liga,Attacker,3
2.1823992167053947,1.589388322360889,2.2863041650370177,0.8437616489518303,1.3580621301722575,2.0517393669655024,1.7076995141600175,2.237962547906314,0.6153114043121901,1.1496266583599823,0.4748555336571398,1.0610917945875749,0.9681517176914877,Iago Aspas,Celta Vigo,La Liga,Attacker,2
0.28913543489788457,-0.39449766217580223,0.08884531717357132,0.3970852167175877,0.15063707678102523,-0.06404635128136749,0.9763375987607376,0.3508142552534561,0.016522974601182818,0.44618733034975094,1.216336159363761,-0.05314417441414914,0.9248884263703432,Yaser Asprilla,Girona,La Liga,Attacker,3
0.7481084729118265,-0.9896634575368096,0.13193274556305068,0.5885179733894059,-0.03512062374070284,0.20042686349949132,-0.4863862320378224,0.0031816750279295234,0.016522974601182818,-0.20314128012123198,0.44115186885229335,-0.6811680842151208,0.14614918258974346,Jordan Ayew,Leicester City,Premier League,Attacker,3
0.633365213408341,-0.39449766217580223,0.30428245912096796,0.7799507300612241,0.3828342024331852,0.8616099004516383,-0.9739608423040089,0.20182886372823058,1.0644027265954459,0.28385517773200536,-1.0418093825609491,-1.2484154866159984,-0.4739579930133267,André Ayew,Le Havre,Ligue 1,Attacker,3
-0.34195249237128544,0.5974453300925434,0.0026704603946125656,-0.3048348910790792,0.05775822652016113,0.0020719524138472626,0.24497568336145759,0.10250526937808005,0.0913715283150588,0.1756337426535081,0.7444848520959111,-0.9040152780154656,0.6508875813364284,Leon Bailey,Aston Villa,Premier League,Attacker,3
0.28913543489788457,0.002279534731536072,0.2181076023420092,0.3970852167175877,0.28995535217232116,0.9938465078420674,0.123082030794911,0.7977704298291332,1.2140998340231974,0.9331837882029882,-0.7047727345124849,-1.288933158216061,-0.48837909012037484,Theo Bair,Auxerre,Ligue 1,Attacker,3
0.5759935836565981,0.5974453300925434,0.6920693146262821,0.716139811170618,0.8007890286070735,0.5971366856707795,1.3420185564603775,0.9964176185294339,0.7650085117399421,1.1496266583599823,0.23892988002321483,-0.458320890414776,0.6364664842293803,Mitchel Bakker,Lille,Ligue 1,Attacker,3
0.11702054564265639,1.2918054246803856,0.6489818862368028,0.20565246004576943,0.7543496034766414,0.663254989365994,0.8544439461941912,0.7977704298291332,0.8398570654538179,0.9331837882029882,-0.030699438415556533,-1.167380143415873,0.34804454208841745,Mama Samba Baldé,Brest,Ligue 1,Attacker,3
2.5266289952158507,3.077302810763407,3.234227589605563,2.8857110534512245,3.540715111302562,2.71292240391765,3.9017852603578573,3.6284928688084204,3.160162230583972,4.017494687940157,3.407074371678778,0.3317737057864464,4.2994251494196085,Bradley Barcola,Paris S-G,Ligue 1,Attacker,0
1.8381694381949383,1.093416826226716,1.8554298811422243,2.119980026763952,2.0546535071287377,1.522792937403785,1.220124903893831,1.6420209818054115,1.812888263734205,1.8530659863702137,1.924113120265536,0.06840884038603892,1.6747854759368466,Harvey Barnes,Newcastle Utd,Premier League,Attacker,2
1.66605454893971,0.49825103086570877,1.46764302563691,1.6733035945297092,1.4509409804331217,2.250094278051147,0.123082030794911,1.7910063733306372,2.4116766934452123,1.8530659863702137,0.27263354482806124,-1.0660859644157163,0.6941508726575729,Thierno Barry,Villarreal,La Liga,Attacker,1
0.23176380514614178,-0.09691476449529858,0.13193274556305068,0.33327429782698154,0.19707650191145729,0.2665451671947059,0.9763375987607376,0.5991232411288321,0.39076574317056234,0.7167409180459937,0.5085591984619862,-1.1471213076158417,0.4922555131588989,Sheraldo Becker,Real Sociedad,La Liga,Attacker,3
1.7807978084431955,1.7877769208145582,2.1570418798685793,2.0561691078733455,2.3797294830417615,1.9856210632702878,1.0982312513272843,1.8903299676807876,2.3368281397313364,2.1236195740664567,-0.40143975126886716,-0.9445329496155283,0.6941508726575729,Maximilian Beier,Dortmund,Bundesliga,Attacker,1
0.5186219539048555,0.7958339285462125,0.7351567430157612,0.07803062226455734,0.4292736275636173,0.7293732930612088,0.48876298849455113,0.7481086326540579,0.0913715283150588,0.28385517773200536,-0.4351434160737136,-0.31650903981455664,0.2615179594461286,Lucas Beltrán,Fiorentina,Serie A,Attacker,3
0.5186219539048555,1.6885826215877235,1.1229435985210754,0.652328892280012,1.2651832799113936,0.7954915967564236,1.0982312513272843,1.0460794157045092,0.7650085117399421,1.0414052232814852,0.9804105057298361,-0.0328853386141178,2.020891806506002,Álex Berenguer,Athletic Club,La Liga,Attacker,2
2.067655957201909,0.3990567316388744,1.726167595973786,2.375223702326376,1.9153352317374417,0.9938465078420674,0.0011883782283643861,0.7481086326540579,1.2140998340231974,0.8790730706637396,-0.36773608646402073,-0.9445329496155283,-0.055746176908930536,Alexander Bernhardsson,Holstein Kiel,Bundesliga,Attacker,1
1.8955410679466809,-0.9896634575368096,0.9936813133526372,2.1837909456545574,1.1258650045200973,2.250094278051147,-0.3644925794712756,1.5426973874552614,2.63622235458684,1.744844551291717,-0.7047727345124849,-1.288933158216061,0.016359308626310177,Beto,Everton,Premier League,Attacker,1
4.6493792960303315,0.49825103086570877,3.7081893018898358,4.800038620169407,3.7264728118242902,4.5642349073836606,2.804742387258938,4.5720670151348495,4.357739090005986,4.396269710714898,-0.7384763993173313,-1.1268624718158105,0.4922555131588989,Mika Biereth,Monaco,Ligue 1,Attacker,0
3.6740615902507052,-0.09691476449529858,2.6740910205423316,3.5876311612478906,2.56548718356349,3.506342048260226,0.0011883782283643861,2.585595128131841,3.534404999153351,2.5023945968411967,-0.8058837289270242,-1.2484154866159984,-0.08458837112302682,Myron Boadu,Bochum,Bundesliga,Attacker,0
3.2724601819885057,-0.09691476449529858,2.4155664502054557,3.715252999029103,2.658366033824354,3.7046969593458696,0.0011883782283643861,2.7842423168321417,3.758950660294979,2.7188374669981914,-0.3340324216591743,-1.1471213076158417,-0.2143782450864601,Victor Boniface,Leverkusen,Bundesliga,Attacker,0
0.40387869440137,0.3990567316388744,0.5197196010683646,0.07803062226455734,0.24351592704188935,1.3244380263181412,0.0011883782283643861,0.9964176185294339,0.9147056191676939,0.6626302005067451,0.171522550413522,-0.5393562336149014,1.2565736598324504,Ange-Yoan Bonny,Parma,Serie A,Attacker,3
1.4365680299327392,1.3909997239072196,1.726167595973786,1.4818708378578909,1.7760169563461454,0.7954915967564236,1.3420185564603775,1.1454030100546595,0.8398570654538179,1.1496266583599823,2.4633717571430784,0.23047952678628966,1.9632074180778096,Jarrod Bowen,West Ham,Premier League,Attacker,2
0.28913543489788457,-0.9896634575368096,-0.21276668155278408,0.3970852167175877,-0.17443889913199886,0.663254989365994,0.9763375987607376,0.8474322270042082,0.8398570654538179,0.9872945057422365,-0.030699438415556533,-0.9040152780154656,0.10288589126859904,David Brooks,Bournemouth,Premier League,Attacker,3
-0.4566957518747709,0.8950282277730471,0.08884531717357132,-0.43245672886029135,0.15063707678102523,0.8616099004516383,0.24497568336145759,0.7481086326540579,1.0644027265954459,0.8790730706637396,0.036707891194136304,-1.2078978150159356,0.7806774552998618,Moritz Broschinski,Bochum,Bundesliga,Attacker,3
2.8708587737263076,0.2006681331852051,2.243216736647538,1.7371145134203154,1.3580621301722575,2.779040707612865,-0.608279884604369,1.8406681705057124,1.812888263734205,1.0414052232814852,-0.4351434160737136,-1.1268624718158105,0.8383618437280543,Ante Budimir,Osasuna,La Liga,Attacker,1
0.9202233621670545,0.2006681331852051,0.7351567430157612,1.0990053245142544,0.8472284537375052,0.5971366856707795,0.9763375987607376,0.8474322270042082,0.7650085117399421,0.9872945057422365,0.10411522080382915,-0.5190973978148701,-0.026903982694834253,Facundo Buonanotte,Leicester City,Premier League,Attacker,1
3.6166899604989626,-0.09691476449529858,2.631003592152852,3.523820242357286,2.5190477584330577,3.241868833479367,0.36686933592800436,2.585595128131841,3.235010784297848,2.5565053143804453,-0.1318104328300958,-0.7622034274152462,1.1700470771901617,Jonathan Burkardt,Mainz 05,Bundesliga,Attacker,0
2.067655957201909,-0.9896634575368096,1.1229435985210754,2.375223702326376,1.2651832799113936,1.7872661521846436,0.8544439461941912,1.6420209818054115,2.1122824785897083,1.8530659863702137,-0.46884708087856,-1.3091919940160925,0.17499137680383975,Oliver Burke,Werder Bremen,Bundesliga,Attacker,1
-0.8009255303852273,0.002279534731536072,-0.6005535370580981,-0.8153222422039278,-0.592393725305887,-0.592992780843085,0.7325502936276443,-0.14580371649729612,-0.5822654551098246,-0.09491984504273486,0.07041155599898273,-1.4510038446163118,-0.15669385665826754,Wes Burns,Ipswich Town,Premier League,Attacker,3
1.2644531406775108,0.002279534731536072,0.9936813133526372,1.4818708378578909,1.1258650045200973,0.33266347088992065,0.7325502936276443,0.5494614439537568,0.46561429688443834,0.6626302005067451,0.7107811872910648,-0.9040152780154656,1.1412048829760653,Marius Bülter,Hoffenheim,Bundesliga,Attacker,1
-0.28458086261954274,0.7958339285462125,0.13193274556305068,-0.24102397218847313,0.19707650191145729,1.3905563300133554,1.220124903893831,1.5426973874552614,1.663191156306453,1.744844551291717,0.30633720963290767,-0.05314417441414914,0.7806774552998618,Rémy Cabella,Lille,Ligue 1,Attacker,3
0.17439217539439916,-0.39449766217580223,-0.08350439638434606,0.26946337893637556,-0.03512062374070284,1.5889112410989998,-0.7301735371709157,0.8474322270042082,1.8877368174480809,0.9872945057422365,-0.4351434160737136,-1.2078978150159356,0.5210977073729952,Dominic Calvert-Lewin,Everton,Premier League,Attacker,3
0.5759935836565981,0.5974453300925434,0.6920693146262821,0.716139811170618,0.8007890286070735,1.1922014189277117,0.7325502936276443,1.1950648072297347,1.4386454951648253,1.3660695285169766,-0.5362544104882528,-1.0660859644157163,-0.11343056533712312,Sergio Camello,Rayo Vallecano,La Liga,Attacker,1
0.28913543489788457,-0.9896634575368096,-0.21276668155278408,0.3970852167175877,-0.17443889913199886,0.20042686349949132,-0.7301735371709157,-0.14580371649729612,0.31591718945668656,-0.09491984504273486,0.13781888560867556,-1.1268624718158105,0.045201502840406464,Matteo Cancellieri,Parma,Serie A,Attacker,3
1.6086829191879672,1.4901940231340542,1.8985173095317036,1.8647363512015274,2.10109293225917,1.7872661521846436,0.36686933592800436,1.4930355902801862,1.5883426025925773,1.311958810977728,-0.19921776243978864,-0.9647917854155597,0.8527829408351025,Irvin Cardona,Saint-Étienne,Ligue 1,Attacker,1
0.23176380514614178,0.7958339285462125,0.5197196010683646,0.33327429782698154,0.6150313280853452,0.06819025610906183,0.6106566410610976,0.3011524580783808,0.1662200820289346,0.39207661281050227,1.1826324945589146,-0.7824622632152776,1.0835204945478727,Josué Casimir,Le Havre,Ligue 1,Attacker,3
1.3791964001809964,0.10147383395837059,1.079856170131596,1.0990053245142544,0.8936678788679373,2.4484491891367908,0.48876298849455113,1.9896535620309381,2.2619795860174605,1.7989552688309656,-0.3003287568543279,-0.27599136821449394,1.0546783003337765,Valentín Castellanos,Lazio,Serie A,Attacker,1
1.66605454893971,1.8869712200413924,2.0277795947001414,0.5247070544987997,1.2651832799113936,1.2583197226229264,1.7076995141600175,1.6916827789804867,-0.13317413282656906,0.6626302005067451,-0.23292142724463505,-0.37728554721465063,0.43457112473070636,Romain Del Castillo,Brest,Ligue 1,Attacker,2
0.9775949919187973,0.5974453300925434,0.9936813133526372,1.1628162434048606,1.1258650045200973,1.0599648115372822,0.123082030794911,0.8474322270042082,1.0644027265954459,0.824962353124491,-0.6373654049027921,-0.8229799348153402,0.8672040379421506,Santiago Castro,Bologna,Serie A,Attacker,1
1.207081510925768,3.870857204578084,2.5879161637633725,1.4180599189672847,2.844123734346082,0.5310183819755647,4.7550408283236845,2.3372861422564646,0.6901599580260661,2.610616031919694,2.3622607627285395,2.5602456437898944,1.5594166990804614,Rayan Cherki,Lyon,Ligue 1,Attacker,2
0.17439217539439916,1.1926111254535507,0.6489818862368028,0.26946337893637556,0.7543496034766414,0.5310183819755647,1.4639122090269243,0.9964176185294339,0.6901599580260661,1.1496266583599823,1.5196691426073787,-0.41780321881471333,0.8239407466210062,Mohamed Ali Cho,Nice,Ligue 1,Attacker,2
0.8628517324153117,0.8950282277730471,1.079856170131596,1.0351944056236482,1.2187438547809615,0.7954915967564236,2.3171677769927506,1.5923591846303367,0.9895541728815699,1.7989552688309656,0.4074482040474469,-0.8837564422154343,0.5787820958011878,Samuel Chukwueze,Milan,Serie A,Attacker,2
-0.8009255303852273,1.986165519268227,0.2611950307314886,-0.8153222422039278,0.3363947773027532,-0.3285195660622263,0.8544439461941912,0.10250526937808005,-0.2828712402543209,0.1756337426535081,0.10411522080382915,-0.7216857558151835,-0.2720626335146527,Jack Clarke,Ipswich Town,Premier League,Attacker,3
0.5759935836565981,-0.1961090637221331,0.34736988751044734,0.46089613560819376,0.24351592704188935,0.663254989365994,0.24497568336145759,0.5494614439537568,0.6153114043121901,0.5002980478889996,-0.3003287568543279,-0.6406504126150581,0.5787820958011878,Lorenzo Colombo,Empoli,Serie A,Attacker,3
-0.11246597336431456,-0.39449766217580223,-0.21276668155278408,-0.04959121551665492,-0.17443889913199886,0.20042686349949132,-0.242598926904729,0.0031816750279295234,0.31591718945668656,0.06741230757501085,0.036707891194136304,-0.458320890414776,0.7662563581928137,Andrea Colpani,Fiorentina,Serie A,Attacker,3
1.207081510925768,1.7877769208145582,1.6830801675843068,1.4180599189672847,1.8688958066070096,1.0599648115372822,1.5858058615934711,1.443373793105111,1.2889483877370733,1.6366231162132197,1.0141141705346826,-0.7014269200151522,2.006470709398954,Kingsley Coman,Bayern Munich,Bundesliga,Attacker,2
0.3465070646496273,0.9942225269998818,0.6920693146262821,0.46089613560819376,0.8007890286070735,0.13430855980427658,2.3171677769927506,1.0460794157045092,0.2410686357428106,1.2037373758992311,1.9915204498752286,-0.9040152780154656,0.9681517176914877,Francisco Conceição,Juventus,Serie A,Attacker,2
0.23176380514614178,-0.9896634575368096,-0.25585410994226343,0.33327429782698154,-0.22087832426243093,0.5310183819755647,-0.242598926904729,0.3508142552534561,0.6901599580260661,0.44618733034975094,0.4074482040474469,-1.2078978150159356,0.304781250767273,Tanguy Coulibaly,Montpellier,Ligue 1,Attacker,3
0.3465070646496273,0.5974453300925434,0.5197196010683646,0.46089613560819376,0.6150313280853452,-0.1962829586717969,0.8544439461941912,0.15216706655315532,-0.13317413282656906,0.2297444601927567,0.7781885169007575,-0.27599136821449394,0.79509855240691,Juan Cruz,Leganés,La Liga,Attacker,3
1.493939659684482,-0.1961090637221331,0.9936813133526372,1.7371145134203154,1.1258650045200973,1.0599648115372822,0.24497568336145759,0.8970940241792834,1.2889483877370733,1.0414052232814852,-0.3003287568543279,-0.924274113815497,0.0884647941615509,Cucho,Betis,La Liga,Attacker,1
0.9775949919187973,0.7958339285462125,1.0367687417421165,1.1628162434048606,1.1723044296505294,1.1260831152324968,-0.12070527433818239,0.8474322270042082,1.1392512803093218,0.7708516355852424,0.575966528071679,-0.985050621215591,1.1412048829760653,Patrick Cutrone,Como,Serie A,Attacker,1
0.5186219539048555,0.5974453300925434,0.6489818862368028,0.652328892280012,0.7543496034766414,1.2583197226229264,-0.608279884604369,0.6984468354789827,1.5134940488787014,0.824962353124491,-0.9069947233415635,-1.2686743224160297,0.11730698837564718,Thijs Dallinga,Bologna,Serie A,Attacker,1
-0.05509434361257179,-0.9896634575368096,-0.4712912518896601,0.014219703373951212,-0.4530754499145909,0.663254989365994,0.123082030794911,0.5494614439537568,0.8398570654538179,0.6626302005067451,1.856705790655843,-0.7824622632152776,1.5738377961875096,Arnaut Danjuma,Girona,La Liga,Attacker,3
2.411885735712366,0.7958339285462125,2.1570418798685793,1.4180599189672847,1.4045015553026896,2.8451590113080787,0.7325502936276443,2.436609736606615,1.8877368174480809,1.6366231162132197,0.13781888560867556,-0.2962502040145253,1.5594166990804614,Jonathan David,Lille,Ligue 1,Attacker,1
0.17439217539439916,-0.1961090637221331,0.04575788878409194,0.26946337893637556,0.10419765165059318,0.663254989365994,0.9763375987607376,0.8970940241792834,0.8398570654538179,1.0414052232814852,-0.3340324216591743,-1.167380143415873,0.016359308626310177,Keinan Davis,Udinese,Serie A,Attacker,3
0.8628517324153117,1.589388322360889,1.3383807404684722,0.652328892280012,1.2187438547809615,0.8616099004516383,0.7325502936276443,0.9467558213543587,0.6901599580260661,0.824962353124491,1.9915204498752286,-0.13417951761427452,2.1362605833623873,Zuriko Davitashvili,Saint-Étienne,Ligue 1,Attacker,2
1.6086829191879672,-0.2953033629489676,1.079856170131596,1.4180599189672847,0.8936678788679373,1.1922014189277117,-0.3644925794712756,0.7481086326540579,1.0644027265954459,0.6085194829674968,0.8455958465104504,-1.0053094570156222,0.4922555131588989,Liam Delap,Ipswich Town,Premier League,Attacker,1
5.4525821125547305,2.0853598184950615,5.000812153574215,5.821013322419104,5.212534415998116,4.762589818469305,4.023678912924404,5.217670378410827,5.181073180858621,5.532594779039117,3.070037723630314,1.1623859735877315,2.540051302359735,Ousmane Dembélé,Paris S-G,Ligue 1,Attacker,0
3.3872034414919914,-0.49369196140263677,2.329391593426497,3.8428748368103154,2.56548718356349,3.638578655650655,-0.12070527433818239,2.6849187224819913,3.534404999153351,2.5565053143804453,-0.5362544104882528,-0.985050621215591,0.5643609986941396,Ermedin Demirović,Stuttgart,Bundesliga,Attacker,0
0.46125032415311273,-0.39449766217580223,0.17502017395253006,0.5885179733894059,0.24351592704188935,1.0599648115372822,-0.4863862320378224,0.5991232411288321,0.9895541728815699,0.5002980478889996,-0.40143975126886716,-0.7216857558151835,0.24709686233908046,Oumar Diakité,Reims,Ligue 1,Attacker,3
2.5266289952158507,-0.2953033629489676,1.7692550243632654,2.8857110534512245,1.9617746568678738,0.9938465078420674,-0.8520671897374623,0.3508142552534561,1.2140998340231974,0.44618733034975094,0.4748555336571398,-0.8837564422154343,0.5787820958011878,Assane Diao,Como,Serie A,Attacker,1
-0.22720923286779995,-0.9896634575368096,-0.6005535370580981,-0.17721305329786702,-0.592393725305887,-0.13016465497658225,-0.3644925794712756,-0.19546551367237125,-0.05832557911269318,-0.14903056258198333,1.1152251649492217,-0.31650903981455664,0.2903601536602249,Tyler Dibling,Southampton,Premier League,Attacker,3
0.5186219539048555,-0.9896634575368096,-0.04041696799486669,0.652328892280012,0.011318801389729209,0.927728204146853,-0.9739608423040089,0.3011524580783808,1.1392512803093218,0.39207661281050227,-0.9069947233415635,-1.288933158216061,-0.38743141037103784,Diego,Leganés,La Liga,Attacker,3
0.9775949919187973,1.1926111254535507,1.2522058836895136,1.1628162434048606,1.4045015553026896,0.46490007828034996,0.24497568336145759,0.40047605242853135,0.6153114043121901,0.5002980478889996,0.9467068409249897,1.020574122987512,1.4728901164381727,Ritsu Doan,Freiburg,Bundesliga,Attacker,2
0.23176380514614178,2.5813313146292343,1.2522058836895136,0.33327429782698154,1.4045015553026896,-0.394637869757441,2.3171677769927506,0.5991232411288321,-0.3577197939681968,0.7167409180459937,5.968552896847107,-0.2152148608143999,3.030368603999372,Jeremy Doku,Manchester City,Premier League,Attacker,2
0.40387869440137,0.3990567316388744,0.4766321726788852,0.5247070544987997,0.5685919029549132,0.13430855980427658,-0.4863862320378224,-0.14580371649729612,0.2410686357428106,-0.09491984504273486,0.4748555336571398,-0.9647917854155597,0.6797297755505247,Benjamín Domínguez,Bologna,Serie A,Attacker,3
0.9775949919187973,2.0853598184950615,1.6399927391948275,1.1628162434048606,1.8224563814765775,0.8616099004516383,3.7798916077913107,2.138638953556164,1.0644027265954459,2.3941731617627,2.0589277794849217,1.2029036451877941,2.2516293602187725,Désiré Doué,Paris S-G,Ligue 1,Attacker,2
1.7807978084431955,-0.2953033629489676,1.209118455300034,1.545681756748497,1.0329861542592333,1.9856210632702878,-0.12070527433818239,1.443373793105111,1.8877368174480809,1.311958810977728,-0.40143975126886716,-1.288933158216061,1.4296268251170283,Artem Dovbyk,Roma,Serie A,Attacker,1
0.9202233621670545,1.986165519268227,1.5538178824158686,0.8437616489518303,1.5438198306939859,1.5889112410989998,2.560955082125844,2.237962547906314,1.4386454951648253,2.1777302916057053,-0.3340324216591743,0.12918534778613294,1.299836951153595,Marvin Ducksch,Werder Bremen,Bundesliga,Attacker,2
1.8381694381949383,-0.1961090637221331,1.295293312078993,1.8647363512015274,1.2651832799113936,1.6550295447942147,-0.608279884604369,0.9964176185294339,1.7380397100203289,0.9872945057422365,-0.7721800641221778,-1.045827128615685,0.17499137680383975,Hugo Duro,Valencia,La Liga,Attacker,1
0.6907368431600837,1.589388322360889,1.209118455300034,0.8437616489518303,1.3580621301722575,0.663254989365994,0.9763375987607376,0.8970940241792834,0.8398570654538179,1.0414052232814852,-0.40143975126886716,-1.0053094570156222,0.6941508726575729,Pablo Durán,Celta Vigo,La Liga,Attacker,1
1.3791964001809964,0.8950282277730471,1.4245555972474304,0.3970852167175877,0.7079101783462094,1.7211478484894294,2.6828487346923913,2.38694793943154,0.9147056191676939,1.8530659863702137,0.171522550413522,-0.012626502814086454,0.6653086784434766,Paulo Dybala,Roma,Serie A,Attacker,2
